"CLB","Fc.Type","Stock","Year","Agency","Mod"
"1905B","TRS","GSH",2012,8462,7555
"1905B","TRS","GSH",2013,8242,6984
"1905B","TRS","GSH",2014,15665,17154
"1905B","TRS","GSH",2015,9888,12705
"1905B","TRS","GSH",2016,10236,7529
"1905B","TRS","GSH",2017,14524,13603
"1905B","TRS","GSH",2018,11731,13099
"1905B","TRS","GSH",2019,10207,8708
"1905B","TRS","NKF",1999,43709,42347
"1905B","TRS","NKF",2000,35630,44799
"1905B","TRS","NKF",2001,71437,59868
"1905B","TRS","NKF",2002,62519,58028
"1905B","TRS","NKF",2003,33339,38739
"1905B","TRS","NKF",2004,18118,23590
"1905B","TRS","NKF",2005,20703,23859
"1905B","TRS","NKF",2006,38455,34100
"1905B","TRS","NKF",2007,39390,37297
"1905B","TRS","NKF",2008,33750,33995
"1905B","TRS","NKF",2009,25884,30703
"1905B","TRS","NKF",2010,41239,37802
"1905B","TRS","NKF",2011,40678,40962
"1905B","TRS","NKF",2012,41557,40585
"1905B","TRS","NKF",2013,37525,37221
"1905B","TRS","NKF",2014,32053,32522
"1905B","TRS","NKF",2015,23696,24904
"1905B","TRS","NKF",2016,21226,23230
"1905B","TRS","NKF",2017,24590,23552
"1905B","TRS","NKF",2018,25231,24344
"1905B","TRS","NKF",2019,21339,23105
"1905B","TRS","PSF+PSY",1999,146471,123499
"1905B","TRS","PSF+PSY",2000,100425,122837
"1905B","TRS","PSF+PSY",2001,145822,134031
"1905B","TRS","PSF+PSY",2002,147447,144737
"1905B","TRS","PSF+PSY",2003,144177,146117
"1905B","TRS","PSF+PSY",2004,143731,147728
"1905B","TRS","PSF+PSY",2005,155325,162193
"1905B","TRS","PSF+PSY",2006,191623,189322
"1905B","TRS","PSF+PSY",2007,221341,194632
"1905B","TRS","PSF+PSY",2008,160626,170836
"1905B","TRS","PSF+PSY",2009,136695,145614
"1905B","TRS","PSF+PSY",2010,144296,147092
"1905B","TRS","PSF+PSY",2011,155941,161905
"1905B","TRS","PSF+PSY",2012,192714,176810
"1905B","TRS","PSF+PSY",2013,182276,159817
"1905B","TRS","PSF+PSY",2014,80047,114257
"1905B","TRS","PSF+PSY",2015,96003,115248
"1905B","TRS","PSF+PSY",2016,166953,177765
"1905B","TRS","PSF+PSY",2017,286815,234504
"1905B","TRS","PSF+PSY",2018,230196,231923
"1905B","TRS","PSF+PSY",2019,187516,208195
"1905B","TRS","PSN",1999,23215,21493
"1905B","TRS","PSN",2000,17882,21109
"1905B","TRS","PSN",2001,26107,23201
"1905B","TRS","PSN",2002,25009,21975
"1905B","TRS","PSN",2003,9233,15262
"1905B","TRS","PSN",2004,16023,13551
"1905B","TRS","PSN",2005,10903,12627
"1905B","TRS","PSN",2006,13095,12695
"1905B","TRS","PSN",2007,12094,13445
"1905B","TRS","PSN",2008,18637,14936
"1905B","TRS","PSN",2009,10066,11772
"1905B","TRS","PSN",2010,8139,9000
"1905B","TRS","PSN",2011,8033,8634
"1905B","TRS","PSN",2012,10578,9362
"1905B","TRS","PSN",2013,8407,8979
"1905B","TRS","PSN",2014,8201,8754
"1905B","TRS","PSN",2015,10439,9674
"1905B","TRS","PSN",2016,9590,10610
"1905B","TRS","PSN",2017,13470,11116
"1905B","TRS","PSN",2018,7827,9908
"1905B","TRS","PSN",2019,10163,10479
"1905B","TRS","SKG",1999,5139,8532
"1905B","TRS","SKG",2000,16266,15738
"1905B","TRS","SKG",2001,14193,15921
"1905B","TRS","SKG",2002,18114,14031
"1905B","TRS","SKG",2003,10583,16387
"1905B","TRS","SKG",2004,22144,21711
"1905B","TRS","SKG",2005,22784,20772
"1905B","TRS","SKG",2006,21246,17737
"1905B","TRS","SKG",2007,12646,12070
"1905B","TRS","SKG",2008,14254,13884
"1905B","TRS","SKG",2009,10977,10972
"1905B","TRS","SKG",2010,7926,7806
"1905B","TRS","SKG",2011,8382,10368
"1905B","TRS","SKG",2012,15422,15004
"1905B","TRS","SKG",2013,13312,14013
"1905B","TRS","SKG",2014,12777,11963
"1905B","TRS","SKG",2015,13315,13366
"1905B","TRS","SKG",2016,17426,15806
"1905B","TRS","SKG",2017,14800,14344
"1905B","TRS","SKG",2018,12178,13263
"1905B","TRS","SKG",2019,13630,13639
"1905B","TRS","SNO",1999,2524,2995
"1905B","TRS","SNO",2000,3269,3981
"1905B","TRS","SNO",2001,6742,5816
"1905B","TRS","SNO",2002,7422,6854
"1905B","TRS","SNO",2003,5786,7432
"1905B","TRS","SNO",2004,10994,8065
"1905B","TRS","SNO",2005,4963,6935
"1905B","TRS","SNO",2006,7180,5810
"1905B","TRS","SNO",2007,2832,4880
"1905B","TRS","SNO",2008,6986,4684
"1905B","TRS","SNO",2009,1830,3497
"1905B","TRS","SNO",2010,3488,2747
"1905B","TRS","SNO",2011,1414,2423
"1905B","TRS","SNO",2012,3361,2687
"1905B","TRS","SNO",2013,2684,2730
"1905B","TRS","SNO",2014,2375,2552
"1905B","TRS","SNO",2015,2329,2889
"1905B","TRS","SNO",2016,4386,3722
"1905B","TRS","SNO",2017,4199,3848
"1905B","TRS","SNO",2018,3082,3353
"1905B","TRS","SNO",2019,2780,3013
"1905B","TRS","WCH",1999,13535,19247
"1905B","TRS","WCH",2000,22571,20697
"1905B","TRS","WCH",2001,23166,25901
"1905B","TRS","WCH",2002,34243,32494
"1905B","TRS","WCH",2003,41766,38343
"1905B","TRS","WCH",2004,39651,40599
"1905B","TRS","WCH",2005,40458,42008
"1905B","TRS","WCH",2006,51155,39588
"1905B","TRS","WCH",2007,22669,32734
"1905B","TRS","WCH",2008,26397,30785
"1905B","TRS","WCH",2009,38162,35647
"1905B","TRS","WCH",2010,41498,44155
"1905B","TRS","WCH",2011,63942,48908
"1905B","TRS","WCH",2012,40311,47777
"1905B","TRS","WCH",2013,44091,47806
"1905B","TRS","WCH",2014,51226,48440
"1905B","TRS","WCH",2015,54902,47876
"1905B","TRS","WCH",2016,31983,42637
"1905B","TRS","WCH",2017,43191,39750
"1905B","TRS","WCH",2018,43359,38898
"1905B","TRS","WCH",2019,25521,35258
"1905B","TRS","URB",1999,165889,185572
"1905B","TRS","URB",2000,156553,153509
"1905B","TRS","URB",2001,232491,254422
"1905B","TRS","URB",2002,276948,283603
"1905B","TRS","URB",2003,373191,372231
"1905B","TRS","URB",2004,362804,338072
"1905B","TRS","URB",2005,278339,272882
"1905B","TRS","URB",2006,230390,236548
"1905B","TRS","URB",2007,114064,107988
"1905B","TRS","URB",2008,196881,206932
"1905B","TRS","URB",2009,212047,212787
"1905B","TRS","URB",2010,324908,279050
"1905B","TRS","URB",2011,322234,353957
"1905B","TRS","URB",2012,297827,263351
"1905B","TRS","URB",2013,778254,885343
"1905B","TRS","URB",2014,683461,747981
"1905B","TRS","URB",2015,795915,726393
"1905B","TRS","URB",2016,406572,365583
"1905B","TRS","URB",2017,297124,240987
"1905B","TRS","URB",2018,149040,174743
"1905B","TRS","URB",2019,158400,140870
"1905B","TRS","SPR",1999,50189,46115
"1905B","TRS","SPR",2000,20528,16772
"1905B","TRS","SPR",2001,124954,140472
"1905B","TRS","SPR",2002,160836,141090
"1905B","TRS","SPR",2003,180592,181598
"1905B","TRS","SPR",2004,175245,171497
"1905B","TRS","SPR",2005,93145,99456
"1905B","TRS","SPR",2006,27918,28519
"1905B","TRS","SPR",2007,14549,12805
"1905B","TRS","SPR",2008,79433,79828
"1905B","TRS","SPR",2009,48970,50062
"1905B","TRS","SPR",2010,128554,134844
"1905B","TRS","SPR",2011,70531,67222
"1905B","TRS","SPR",2012,56947,59233
"1905B","TRS","SPR",2013,86703,80994
"1905B","TRS","SPR",2014,127586,128110
"1905B","TRS","SPR",2015,166359,166533
"1905B","TRS","SPR",2016,44555,44208
"1905B","TRS","SPR",2017,48880,42896
"1905B","TRS","SPR",2018,28942,34078
"1905B","TRS","SPR",2019,46000,46728
"1905B","TRS","BON",1999,12145,12429
"1905B","TRS","BON",2000,5968,13953
"1905B","TRS","BON",2001,40771,53047
"1905B","TRS","BON",2002,71498,63100
"1905B","TRS","BON",2003,54337,44209
"1905B","TRS","BON",2004,29832,24716
"1905B","TRS","BON",2005,11303,17910
"1905B","TRS","BON",2006,7270,5891
"1905B","TRS","BON",2007,5124,9568
"1905B","TRS","BON",2008,19067,13878
"1905B","TRS","BON",2009,11404,10578
"1905B","TRS","BON",2010,18850,22277
"1905B","TRS","BON",2011,24607,19698
"1905B","TRS","BON",2012,28456,28062
"1905B","TRS","BON",2013,13323,20750
"1905B","TRS","BON",2014,26081,19214
"1905B","TRS","BON",2015,21209,23732
"1905B","TRS","BON",2016,12371,10677
"1905B","TRS","BON",2017,15038,14228
"1905B","TRS","BON",2018,17776,18273
"1905B","TRS","BON",2019,14570,15429
"1905B","TRS","CWF",1999,27736,27352
"1905B","TRS","CWF",2000,21003,24957
"1905B","TRS","CWF",2001,53469,59314
"1905B","TRS","CWF",2002,84913,65051
"1905B","TRS","CWF",2003,100623,121118
"1905B","TRS","CWF",2004,78476,62576
"1905B","TRS","CWF",2005,62558,77949
"1905B","TRS","CWF",2006,51047,42777
"1905B","TRS","CWF",2007,27565,25040
"1905B","TRS","CWF",2008,41201,43498
"1905B","TRS","CWF",2009,65334,70085
"1905B","TRS","CWF",2010,84205,51839
"1905B","TRS","CWF",2011,84354,123860
"1905B","TRS","CWF",2012,56342,60335
"1905B","TRS","CWF",2013,89890,96353
"1905B","TRS","CWF",2014,75746,84379
"1905B","TRS","CWF",2015,107496,80186
"1905B","TRS","CWF",2016,69489,63538
"1905B","TRS","CWF",2017,49590,44871
"1905B","TRS","CWF",2018,35186,44821
"1905B","TRS","CWF",2019,39890,37648
"1905B","TRS","LRW",1999,3349,4395
"1905B","TRS","LRW",2000,10234,8152
"1905B","TRS","LRW",2001,15721,13596
"1905B","TRS","LRW",2002,24948,20256
"1905B","TRS","LRW",2003,26021,20758
"1905B","TRS","LRW",2004,22327,36262
"1905B","TRS","LRW",2005,16767,10233
"1905B","TRS","LRW",2006,17896,22101
"1905B","TRS","LRW",2007,4276,6337
"1905B","TRS","LRW",2008,7120,4657
"1905B","TRS","LRW",2009,7533,7215
"1905B","TRS","LRW",2010,11491,11295
"1905B","TRS","LRW",2011,15376,11469
"1905B","TRS","LRW",2012,12112,16175
"1905B","TRS","LRW",2013,25841,23212
"1905B","TRS","LRW",2014,25805,21342
"1905B","TRS","LRW",2015,32403,37959
"1905B","TRS","LRW",2016,13034,13935
"1905B","TRS","LRW",2017,7838,9065
"1905B","TRS","LRW",2018,8272,9231
"1905B","TRS","LRW",2019,13700,15345
"1905B","TRS","WSH",1999,57787,50660
"1905B","TRS","WSH",2000,61292,54577
"1905B","TRS","WSH",2001,85695,100636
"1905B","TRS","WSH",2002,127613,130141
"1905B","TRS","WSH",2003,132199,126698
"1905B","TRS","WSH",2004,157126,154546
"1905B","TRS","WSH",2005,68642,65507
"1905B","TRS","WSH",2006,64044,71768
"1905B","TRS","WSH",2007,43301,32269
"1905B","TRS","WSH",2008,32628,33491
"1905B","TRS","WSH",2009,42088,47623
"1905B","TRS","WSH",2010,118187,115976
"1905B","TRS","WSH",2011,85975,84630
"1905B","TRS","WSH",2012,70153,68385
"1905B","TRS","WSH",2013,53062,50976
"1905B","TRS","WSH",2014,51794,59012
"1905B","TRS","WSH",2015,87071,88285
"1905B","TRS","WSH",2016,49768,54432
"1905B","TRS","WSH",2017,53653,43398
"1905B","TRS","WSH",2018,39660,40440
"1905B","TRS","WSH",2019,42490,43866
"1905B","TRS","CWS",1999,4799,4223
"1905B","TRS","CWS",2000,6132,7326
"1905B","TRS","CWS",2001,7182,5990
"1905B","TRS","CWS",2002,11644,17693
"1905B","TRS","CWS",2003,25584,24343
"1905B","TRS","CWS",2004,28696,24837
"1905B","TRS","CWS",2005,16227,18041
"1905B","TRS","CWS",2006,19685,23826
"1905B","TRS","CWS",2007,19519,13081
"1905B","TRS","CWS",2008,6838,5650
"1905B","TRS","CWS",2009,7867,7086
"1905B","TRS","CWS",2010,12211,11093
"1905B","TRS","CWS",2011,7946,8842
"1905B","TRS","CWS",2012,15429,14987
"1905B","TRS","CWS",2013,11244,11993
"1905B","TRS","CWS",2014,11452,10261
"1905B","TRS","CWS",2015,27941,26726
"1905B","TRS","CWS",2016,26786,29696
"1905B","TRS","CWS",2017,18917,18858
"1905B","TRS","CWS",2018,9419,9219
"1905B","TRS","CWS",2019,4152,4605
"1905B","TRS","SUM",1999,21867,20635
"1905B","TRS","SUM",2000,22595,30084
"1905B","TRS","SUM",2001,52960,53248
"1905B","TRS","SUM",2002,89524,76751
"1905B","TRS","SUM",2003,83058,80590
"1905B","TRS","SUM",2004,65623,69825
"1905B","TRS","SUM",2005,60272,66648
"1905B","TRS","SUM",2006,77573,62629
"1905B","TRS","SUM",2007,37035,51762
"1905B","TRS","SUM",2008,55532,51037
"1905B","TRS","SUM",2009,53881,59662
"1905B","TRS","SUM",2010,72364,68670
"1905B","TRS","SUM",2011,80574,72521
"1905B","TRS","SUM",2012,58300,65051
"1905B","TRS","SUM",2013,67603,70233
"1905B","TRS","SUM",2014,78304,86086
"1905B","TRS","SUM",2015,126882,105939
"1905B","TRS","SUM",2016,91048,92078
"1905B","TRS","SUM",2017,68200,68331
"1905B","TRS","SUM",2018,42120,48936
"1905B","TRS","SUM",2019,35900,39774
"1905B","TRS","WCN",1999,25065,27083
"1905B","TRS","WCN",2000,26507,28373
"1905B","TRS","WCN",2001,34747,32619
"1905B","TRS","WCN",2002,36183,37475
"1905B","TRS","WCN",2003,39947,43296
"1905B","TRS","WCN",2004,57917,46076
"1905B","TRS","WCN",2005,41461,44303
"1905B","TRS","WCN",2006,38246,38024
"1905B","TRS","WCN",2007,26270,31252
"1905B","TRS","WCN",2008,31219,30229
"1905B","TRS","WCN",2009,27215,32378
"1905B","TRS","WCN",2010,40293,37794
"1905B","TRS","WCN",2011,49824,41521
"1905B","TRS","WCN",2012,40637,40664
"1905B","TRS","WCN",2013,34086,39207
"1905B","TRS","WCN",2014,32459,37962
"1905B","TRS","WCN",2015,52225,39166
"1905B","TRS","WCN",2016,27085,36955
"1905B","TRS","WCN",2017,36854,35365
"1905B","TRS","WCN",2018,38721,36369
"1905B","TRS","WCN",2019,30768,37364
"1905B","TRS","MCB",1999,50800,44332
"1905B","TRS","MCB",2000,37200,43944
"1905B","TRS","MCB",2001,76600,62746
"1905B","TRS","MCB",2002,108400,122831
"1905B","TRS","MCB",2003,150300,156779
"1905B","TRS","MCB",2004,122600,115974
"1905B","TRS","MCB",2005,97900,88456
"1905B","TRS","MCB",2006,80471,76077
"1905B","TRS","MCB",2007,47575,57549
"1905B","TRS","MCB",2008,75489,65557
"1905B","TRS","MCB",2009,73069,74694
"1905B","TRS","MCB",2010,78937,71364
"1905B","TRS","MCB",2011,87235,81111
"1905B","TRS","MCB",2012,61392,92146
"1905B","TRS","MCB",2013,249588,173743
"1905B","TRS","MCB",2014,203175,244236
"1905B","TRS","MCB",2015,170620,178202
"1905B","TRS","MCB",2016,88299,95183
"1905B","TRS","MCB",2017,51566,60480
"1905B","TRS","MCB",2018,50243,45161
"1905B","TRS","MCB",2019,56700,68146
"1905B","ESC","AKS",1999,12219,16445
"1905B","ESC","AKS",2000,16164,18246
"1905B","ESC","AKS",2001,21590,19708
"1905B","ESC","AKS",2002,18679,18294
"1905B","ESC","AKS",2003,14576,14380
"1905B","ESC","AKS",2004,17107,19429
"1905B","ESC","AKS",2005,15235,16265
"1905B","ESC","AKS",2006,20730,16936
"1905B","ESC","AKS",2007,15012,14918
"1905B","ESC","AKS",2008,13780,13701
"1905B","ESC","AKS",2009,10463,13291
"1905B","ESC","AKS",2010,15674,12696
"1905B","ESC","AKS",2011,11808,12023
"1905B","ESC","AKS",2012,6731,5393
"1905B","ESC","AKS",2013,8175,9911
"1905B","ESC","AKS",2014,10587,8948
"1905B","ESC","AKS",2015,9961,9636
"1905B","ESC","AKS",2016,5997,5357
"1905B","ESC","AKS",2017,4600,5452
"1905B","ESC","AKS",2018,8875,7807
"1905B","ESC","AKS",2019,0,8185
"1905B","ESC","FRL",1999,188873,199230
"1905B","ESC","FRL",2000,133998,140024
"1905B","ESC","FRL",2001,192693,180343
"1905B","ESC","FRL",2002,172451,205303
"1905B","ESC","FRL",2003,308769,209401
"1905B","ESC","FRL",2004,206892,244489
"1905B","ESC","FRL",2005,130229,159573
"1905B","ESC","FRL",2006,116985,125244
"1905B","ESC","FRL",2007,110736,105356
"1905B","ESC","FRL",2008,88667,106980
"1905B","ESC","FRL",2009,97541,80840
"1905B","ESC","FRL",2010,196175,197076
"1905B","ESC","FRL",2011,182269,187036
"1905B","ESC","FRL",2012,70029,76032
"1905B","ESC","FRL",2013,104476,109048
"1905B","ESC","FRL",2014,113568,139615
"1905B","ESC","FRL",2015,141296,103911
"1905B","ESC","FRL",2016,95170,100512
"1905B","ESC","FRL",2017,61074,55984
"1905B","ESC","FRL",2018,81399,96474
"1905B","ESC","FRL",2019,126343,114809
"1905B","ESC","GSQ",1999,26783,26753
"1905B","ESC","GSQ",2000,35101,34594
"1905B","ESC","GSQ",2001,42436,40382
"1905B","ESC","GSQ",2002,41022,41037
"1905B","ESC","GSQ",2003,40500,40773
"1905B","ESC","GSQ",2004,31803,32906
"1905B","ESC","GSQ",2005,28490,36126
"1905B","ESC","GSQ",2006,50989,37955
"1905B","ESC","GSQ",2007,24877,27950
"1905B","ESC","GSQ",2008,19392,25800
"1905B","ESC","GSQ",2009,31323,25442
"1905B","ESC","GSQ",2010,22480,24750
"1905B","ESC","GSQ",2011,18751,25145
"1905B","ESC","GSQ",2012,42830,35257
"1905B","ESC","GSQ",2013,40341,42056
"1905B","ESC","GSQ",2014,41418,41972
"1905B","ESC","GSQ",2015,37253,38555
"1905B","ESC","GSQ",2016,38648,41426
"1905B","ESC","GSQ",2017,52535,42778
"1905B","ESC","GSQ",2018,31436,38289
"1905B","ESC","GSQ",2019,36991,35642
"1905B","ESC","GST",1999,8715,8455
"1905B","ESC","GST",2000,8223,8981
"1905B","ESC","GST",2001,8569,7540
"1905B","ESC","GST",2002,7812,7461
"1905B","ESC","GST",2003,5903,6723
"1905B","ESC","GST",2004,3642,5531
"1905B","ESC","GST",2005,4870,4511
"1905B","ESC","GST",2006,4880,4207
"1905B","ESC","GST",2007,4778,4886
"1905B","ESC","GST",2008,5646,5501
"1905B","ESC","GST",2009,3106,3776
"1905B","ESC","GST",2010,5763,4032
"1905B","ESC","GST",2011,7595,7765
"1905B","ESC","GST",2012,6291,7303
"1905B","ESC","GST",2013,5440,5093
"1905B","ESC","GST",2014,6579,8944
"1905B","ESC","GST",2015,9840,9973
"1905B","ESC","GST",2016,10639,9534
"1905B","ESC","GST",2017,14270,12252
"1905B","ESC","GST",2018,19417,18739
"1905B","ESC","GST",2019,22630,25521
"1905B","ESC","NKS",1999,1111,1061
"1905B","ESC","NKS",2000,1615,1739
"1905B","ESC","NKS",2001,2629,2795
"1905B","ESC","NKS",2002,4366,3613
"1905B","ESC","NKS",2003,3448,3380
"1905B","ESC","NKS",2004,1891,2384
"1905B","ESC","NKS",2005,2279,2026
"1905B","ESC","NKS",2006,1716,1888
"1905B","ESC","NKS",2007,1786,1752
"1905B","ESC","NKS",2008,1714,1901
"1905B","ESC","NKS",2009,2360,2202
"1905B","ESC","NKS",2010,2596,2264
"1905B","ESC","NKS",2011,1348,1716
"1905B","ESC","NKS",2012,1266,1398
"1905B","ESC","NKS",2013,1590,1504
"1905B","ESC","NKS",2014,1606,1738
"1905B","ESC","NKS",2015,1852,1757
"1905B","ESC","NKS",2016,1880,1751
"1905B","ESC","NKS",2017,1291,1444
"1905B","ESC","NKS",2018,1389,1393
"1905B","ESC","NKS",2019,1508,1419
"1905B","ESC","STL",1999,1436,1716
"1905B","ESC","STL",2000,2074,1824
"1905B","ESC","STL",2001,1729,1845
"1905B","ESC","STL",2002,2007,1793
"1905B","ESC","STL",2003,1307,1645
"1905B","ESC","STL",2004,1912,1640
"1905B","ESC","STL",2005,1363,1543
"1905B","ESC","STL",2006,1612,1408
"1905B","ESC","STL",2007,870,1277
"1905B","ESC","STL",2008,1914,1453
"1905B","ESC","STL",2009,1061,1343
"1905B","ESC","STL",2010,1358,1301
"1905B","ESC","STL",2011,1345,1454
"1905B","ESC","STL",2012,1750,1543
"1905B","ESC","STL",2013,1469,1349
"1905B","ESC","STL",2014,721,940
"1905B","ESC","STL",2015,709,826
"1905B","ESC","STL",2016,1053,968
"1905B","ESC","STL",2017,1070,924
"1905B","ESC","STL",2018,665,700
"1905B","ESC","STL",2019,376,460
"1905B","ESC","ORC",1999,82084,74042
"1905B","ESC","ORC",2000,67771,99482
"1905B","ESC","ORC",2001,130795,121752
"1905B","ESC","ORC",2002,171904,173069
"1905B","ESC","ORC",2003,183183,167846
"1905B","ESC","ORC",2004,138150,141840
"1905B","ESC","ORC",2005,106632,127613
"1905B","ESC","ORC",2006,109112,75743
"1905B","ESC","ORC",2007,46242,51527
"1905B","ESC","ORC",2008,39887,33920
"1905B","ESC","ORC",2009,53550,48852
"1905B","ESC","ORC",2010,72206,106806
"1905B","ESC","ORC",2011,99247,83875
"1905B","ESC","ORC",2012,91655,67498
"1905B","ESC","ORC",2013,117203,141205
"1905B","ESC","ORC",2014,133614,154770
"1905B","ESC","ORC",2015,144548,157399
"1905B","ESC","ORC",2016,103788,86129
"1905B","ESC","ORC",2017,79462,59438
"1905B","ESC","ORC",2018,58615,62292
"1905B","ESC","ORC",2019,73721,54063
"1905B","ESC","LYF",1999,905,790
"1905B","ESC","LYF",2000,1148,1982
"1905B","ESC","LYF",2001,5163,2287
"1905B","ESC","LYF",2002,2116,3884
"1905B","ESC","LYF",2003,3856,3510
"1905B","ESC","LYF",2004,2983,2690
"1905B","ESC","LYF",2005,2602,3357
"1905B","ESC","LYF",2006,2483,2099
"1905B","ESC","LYF",2007,2016,2017
"1905B","ESC","LYF",2008,2222,2584
"1905B","ESC","LYF",2009,1431,2503
"1905B","ESC","LYF",2010,9583,7656
"1905B","ESC","LYF",2011,7895,8448
"1905B","ESC","LYF",2012,12797,13182
"1905B","ESC","LYF",2013,20425,15504
"1905B","ESC","LYF",2014,14172,15916
"1905B","ESC","LYF",2015,16212,14988
"1905B","ESC","LYF",2016,9772,11337
"1905B","ESC","LYF",2017,6996,7408
"1905B","ESC","LYF",2018,6133,7296
"1905B","ESC","LYF",2019,5435,6814
