"FisheryNum","FisheryName","FisheryGroup","Year","Observed_Catch","Model_LCatch","Model_TM"
2,"Alaska Terminal Troll","Alaska Terminal Troll",1997,0,2122.02,2168.09
2,"Alaska Terminal Troll","Alaska Terminal Troll",1998,0,2513.52,2576.27
2,"Alaska Terminal Troll","Alaska Terminal Troll",1999,0,1847.33,1896.22
2,"Alaska Terminal Troll","Alaska Terminal Troll",2000,0,1828.97,1878.05
2,"Alaska Terminal Troll","Alaska Terminal Troll",2001,0,1256.05,1285.73
2,"Alaska Terminal Troll","Alaska Terminal Troll",2002,0,1139.15,1162.89
2,"Alaska Terminal Troll","Alaska Terminal Troll",2003,0,1878.81,1914.98
2,"Alaska Terminal Troll","Alaska Terminal Troll",2004,0,1227.27,1250.07
2,"Alaska Terminal Troll","Alaska Terminal Troll",2005,2812,516.23,525.99
2,"Alaska Terminal Troll","Alaska Terminal Troll",2006,1261,487.82,496.12
2,"Alaska Terminal Troll","Alaska Terminal Troll",2007,1422,507.86,517.6
2,"Alaska Terminal Troll","Alaska Terminal Troll",2008,796,817.49,835.58
2,"Alaska Terminal Troll","Alaska Terminal Troll",2009,23,645.25,659.59
2,"Alaska Terminal Troll","Alaska Terminal Troll",2010,379,258.88,263.81
2,"Alaska Terminal Troll","Alaska Terminal Troll",2011,196,478.39,486.44
2,"Alaska Terminal Troll","Alaska Terminal Troll",2012,325,550.49,561.16
2,"Alaska Terminal Troll","Alaska Terminal Troll",2013,239,224.7,229.36
2,"Alaska Terminal Troll","Alaska Terminal Troll",2014,736,797.44,814.01
2,"Alaska Terminal Troll","Alaska Terminal Troll",2015,216,171.21,174.11
2,"Alaska Terminal Troll","Alaska Terminal Troll",2016,216,3752.02,3817.57
3,"North B.C. Troll","North B.C. Troll",1979,147576,170407.27,224557.78
3,"North B.C. Troll","North B.C. Troll",1980,157198,173423.49,225705.2
3,"North B.C. Troll","North B.C. Troll",1981,153065,173526.57,229804.62
3,"North B.C. Troll","North B.C. Troll",1982,173472,208356.35,275177.94
3,"North B.C. Troll","North B.C. Troll",1983,162837,225218.06,276354.36
3,"North B.C. Troll","North B.C. Troll",1984,185134,269070.68,328144.81
3,"North B.C. Troll","North B.C. Troll",1985,165845,206611.86,251998.85
3,"North B.C. Troll","North B.C. Troll",1986,175715,218908.08,270251.18
3,"North B.C. Troll","North B.C. Troll",1987,177457,221078.26,301078.44
3,"North B.C. Troll","North B.C. Troll",1988,152369,189823.27,257284.58
3,"North B.C. Troll","North B.C. Troll",1989,207679,258729.27,335361.42
3,"North B.C. Troll","North B.C. Troll",1990,154109,191991.01,265127.49
3,"North B.C. Troll","North B.C. Troll",1991,194018,241710.21,321802.98
3,"North B.C. Troll","North B.C. Troll",1992,142340,177329.02,248862.65
3,"North B.C. Troll","North B.C. Troll",1993,161686,201430.52,265304.34
3,"North B.C. Troll","North B.C. Troll",1994,164581,205037.19,261111.31
3,"North B.C. Troll","North B.C. Troll",1995,56857,70833.19,115981.76
3,"North B.C. Troll","North B.C. Troll",1996,8,0,0
3,"North B.C. Troll","North B.C. Troll",1997,83261,103727.6,129438.15
3,"North B.C. Troll","North B.C. Troll",1998,109072,135883.28,166981.45
3,"North B.C. Troll","North B.C. Troll",1999,54097,67394.77,84567.5
3,"North B.C. Troll","North B.C. Troll",2000,9948,12393.41,15988.73
3,"North B.C. Troll","North B.C. Troll",2001,12934,16113.31,21177.44
3,"North B.C. Troll","North B.C. Troll",2002,102731,127983.66,164584.3
3,"North B.C. Troll","North B.C. Troll",2003,140497,175033.01,218244.42
3,"North B.C. Troll","North B.C. Troll",2004,167508,208683.67,266251.21
3,"North B.C. Troll","North B.C. Troll",2005,174806,217775.56,271977.95
3,"North B.C. Troll","North B.C. Troll",2006,151485,188721.98,231103.09
3,"North B.C. Troll","North B.C. Troll",2007,83235,103695.25,129099.64
3,"North B.C. Troll","North B.C. Troll",2008,52147,64965.43,83360.46
3,"North B.C. Troll","North B.C. Troll",2009,75470,94021.54,120935.93
3,"North B.C. Troll","North B.C. Troll",2010,90213,112388.52,145642.02
3,"North B.C. Troll","North B.C. Troll",2011,74660,93012.4,123541.21
3,"North B.C. Troll","North B.C. Troll",2012,80257,99985.22,131324.18
3,"North B.C. Troll","North B.C. Troll",2013,69264,86290.02,119141.2
3,"North B.C. Troll","North B.C. Troll",2014,172001,214281.16,268352.24
3,"North B.C. Troll","North B.C. Troll",2015,106703,132931.99,168030.83
3,"North B.C. Troll","North B.C. Troll",2016,147381,183609.23,226236.69
4,"Central B.C. Troll","Central B.C. Troll",1979,109261,78468.27,102585.95
4,"Central B.C. Troll","Central B.C. Troll",1980,98059,71711.96,93183.89
4,"Central B.C. Troll","Central B.C. Troll",1981,78659,80333.81,106256.44
4,"Central B.C. Troll","Central B.C. Troll",1982,75767,95602.03,125656.75
4,"Central B.C. Troll","Central B.C. Troll",1983,105166,156474.78,191599.53
4,"Central B.C. Troll","Central B.C. Troll",1984,83862,100807.63,122763.03
4,"Central B.C. Troll","Central B.C. Troll",1985,28814,30520.75,37199.85
4,"Central B.C. Troll","Central B.C. Troll",1986,52559,55672.3,68900.99
4,"Central B.C. Troll","Central B.C. Troll",1987,64015,67806.84,91753.18
4,"Central B.C. Troll","Central B.C. Troll",1988,31103,32945.3,43667.46
4,"Central B.C. Troll","Central B.C. Troll",1989,19092,20222.88,26179.84
4,"Central B.C. Troll","Central B.C. Troll",1990,27313,28930.88,39041.06
4,"Central B.C. Troll","Central B.C. Troll",1991,27853,29502.85,39168.92
4,"Central B.C. Troll","Central B.C. Troll",1992,42311,44817.26,60161.66
4,"Central B.C. Troll","Central B.C. Troll",1993,24780,26247.78,35787.74
4,"Central B.C. Troll","Central B.C. Troll",1994,20155,21348.83,26662.61
4,"Central B.C. Troll","Central B.C. Troll",1995,4681,4958.23,8167.1
4,"Central B.C. Troll","Central B.C. Troll",1996,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",1997,10520,11143.1,13918.53
4,"Central B.C. Troll","Central B.C. Troll",1998,4317,4572.7,9910.07
4,"Central B.C. Troll","Central B.C. Troll",1999,2346,2484.99,3097.9
4,"Central B.C. Troll","Central B.C. Troll",2000,85,90.03,1196.83
4,"Central B.C. Troll","Central B.C. Troll",2001,453,479.81,1430.27
4,"Central B.C. Troll","Central B.C. Troll",2002,611,647.18,923.32
4,"Central B.C. Troll","Central B.C. Troll",2003,719,761.61,1277.45
4,"Central B.C. Troll","Central B.C. Troll",2004,316,334.69,1062.74
4,"Central B.C. Troll","Central B.C. Troll",2005,24,25.38,756.9
4,"Central B.C. Troll","Central B.C. Troll",2006,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2007,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2008,9,9.52,158.81
4,"Central B.C. Troll","Central B.C. Troll",2009,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2010,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2011,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2012,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2013,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2014,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2015,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2016,0,0,0
4,"Central B.C. Troll","Central B.C. Troll",2017,0,0,0
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1979,477222,389585.91,514816.17
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1980,486303,341622.45,449388.21
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1981,423266,323959.62,432235.69
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1982,538510,348937.78,463336.89
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1983,395636,459381.22,563007.27
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1984,471294,721464.52,879973.2
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1985,345937,320256.6,394978.51
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1986,350227,324228.08,401654.69
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1987,378931,350801.25,482027.24
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1988,408668,378330.79,521598.83
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1989,203751,188625.63,245256.25
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1990,297858,275746.73,355778.43
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1991,203035,187962.8,244916.51
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1992,340146,314895.43,410035.88
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1993,277033,256467.67,326398.23
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1994,150039,138900.95,174826.69
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1995,81454,75407.29,120120.95
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1996,4,0,0
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1997,52688,48776.68,66786.8
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1998,5140,0,0
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",1999,7434,6882.16,7670.1
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2000,64547,59755.38,68351.51
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2001,79668,73753.9,84191.82
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2002,126383,117001.04,127669.23
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2003,146736,135843.14,149900.84
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2004,171166,158459.6,172319.46
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2005,148798,137752.04,150771.94
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2006,108978,100888.06,109676.86
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2007,92921,86023.01,96402.36
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2008,94704,87673.73,96857.74
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2009,58191,53871.19,61683.99
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2010,84123,77878.17,84788.71
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2011,129023,119445.1,133252.34
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2012,60530,56036.55,64010.93
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2013,49526,45849.45,50368.24
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2014,129204,119612.61,132131.37
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2015,68522,63435.27,68465.89
5,"West Coast Vancouver Island Troll","West Coast Vancouver Island Troll",2016,60831,56315.25,62098.12
6,"North of Falcon Troll","North of Falcon Troll",1979,140844,171453.28,216743.83
6,"North of Falcon Troll","North of Falcon Troll",1980,136391,134609.11,170291.83
6,"North of Falcon Troll","North of Falcon Troll",1981,125161,141210.24,180802
6,"North of Falcon Troll","North of Falcon Troll",1982,173744,146659.32,186877.96
6,"North of Falcon Troll","North of Falcon Troll",1983,82075,69816.3,88883.51
6,"North of Falcon Troll","North of Falcon Troll",1984,31125,24634.76,30362.59
6,"North of Falcon Troll","North of Falcon Troll",1985,68088,67993.45,84096.63
6,"North of Falcon Troll","North of Falcon Troll",1986,82000,81886.17,102012
6,"North of Falcon Troll","North of Falcon Troll",1987,126000,125825.09,153708.34
6,"North of Falcon Troll","North of Falcon Troll",1988,157000,156781.99,189315.62
6,"North of Falcon Troll","North of Falcon Troll",1989,140600,140404.78,170527.23
6,"North of Falcon Troll","North of Falcon Troll",1990,113628,113470.19,137412.81
6,"North of Falcon Troll","North of Falcon Troll",1991,88862,88738.61,108384.57
6,"North of Falcon Troll","North of Falcon Troll",1992,100624,100484.26,122512.13
6,"North of Falcon Troll","North of Falcon Troll",1993,65937,65845.48,78144.65
6,"North of Falcon Troll","North of Falcon Troll",1994,7919,7908.04,8411.38
6,"North of Falcon Troll","North of Falcon Troll",1995,15906,15883.93,17009.74
6,"North of Falcon Troll","North of Falcon Troll",1996,22210,22179.15,23819.07
6,"North of Falcon Troll","North of Falcon Troll",1997,21358,21328.34,25856.51
6,"North of Falcon Troll","North of Falcon Troll",1998,21329,21299.43,22619.21
6,"North of Falcon Troll","North of Falcon Troll",1999,45581,45517.69,48737.64
6,"North of Falcon Troll","North of Falcon Troll",2000,20506,20477.54,22184.51
6,"North of Falcon Troll","North of Falcon Troll",2001,56137,56059.07,60714.75
6,"North of Falcon Troll","North of Falcon Troll",2002,108245,108094.66,114878.82
6,"North of Falcon Troll","North of Falcon Troll",2003,102194,102052.09,108651.63
6,"North of Falcon Troll","North of Falcon Troll",2004,108975,108823.7,115188.53
6,"North of Falcon Troll","North of Falcon Troll",2005,92470,92341.59,98116.27
6,"North of Falcon Troll","North of Falcon Troll",2006,58428,58346.89,61601.98
6,"North of Falcon Troll","North of Falcon Troll",2007,43071,43011.18,46160.02
6,"North of Falcon Troll","North of Falcon Troll",2008,36916,36864.72,39353.94
6,"North of Falcon Troll","North of Falcon Troll",2009,28690,28650.19,31013.31
6,"North of Falcon Troll","North of Falcon Troll",2010,90576,90450.27,96059.73
6,"North of Falcon Troll","North of Falcon Troll",2011,65523,65432.04,70056.63
6,"North of Falcon Troll","North of Falcon Troll",2012,100818,100678.04,108933.92
6,"North of Falcon Troll","North of Falcon Troll",2013,95210,95077.83,101295.99
6,"North of Falcon Troll","North of Falcon Troll",2014,121490,121321.3,129403.75
6,"North of Falcon Troll","North of Falcon Troll",2015,130148,129967.3,137327.08
6,"North of Falcon Troll","North of Falcon Troll",2016,42234,42175.36,44919.3
7,"South of Falcon Troll","South of Falcon Troll",1979,112280,34220.02,43123.47
7,"South of Falcon Troll","South of Falcon Troll",1980,131294,29743.03,37530.24
7,"South of Falcon Troll","South of Falcon Troll",1981,64102,29048.84,36999.89
7,"South of Falcon Troll","South of Falcon Troll",1982,145148,30205.6,38681.52
7,"South of Falcon Troll","South of Falcon Troll",1983,47519,8838.11,11328.43
7,"South of Falcon Troll","South of Falcon Troll",1984,36084,14120.39,17502.96
7,"South of Falcon Troll","South of Falcon Troll",1985,193770,52802.21,65662.32
7,"South of Falcon Troll","South of Falcon Troll",1986,342092,93219.91,116372.05
7,"South of Falcon Troll","South of Falcon Troll",1987,479427,130643.62,158934.6
7,"South of Falcon Troll","South of Falcon Troll",1988,430383,117279.13,140389.6
7,"South of Falcon Troll","South of Falcon Troll",1989,333585,90901.74,109174.71
7,"South of Falcon Troll","South of Falcon Troll",1990,227637,62030.98,74713.57
7,"South of Falcon Troll","South of Falcon Troll",1991,73323,19980.49,24534.75
7,"South of Falcon Troll","South of Falcon Troll",1992,108247,29497.23,36124.58
7,"South of Falcon Troll","South of Falcon Troll",1993,81112,22102.98,26484.22
7,"South of Falcon Troll","South of Falcon Troll",1994,23729,6466.14,6922.07
7,"South of Falcon Troll","South of Falcon Troll",1995,210464,57351.33,61450.56
7,"South of Falcon Troll","South of Falcon Troll",1996,166645,45410.66,48561.85
7,"South of Falcon Troll","South of Falcon Troll",1997,146158,39828.01,48421.91
7,"South of Falcon Troll","South of Falcon Troll",1998,123468,33644.97,35894.34
7,"South of Falcon Troll","South of Falcon Troll",1999,61156,16664.99,17882.16
7,"South of Falcon Troll","South of Falcon Troll",2000,130192,35477.25,38401.88
7,"South of Falcon Troll","South of Falcon Troll",2001,267273,72831.79,78801.9
7,"South of Falcon Troll","South of Falcon Troll",2002,284589,77550.35,82385.83
7,"South of Falcon Troll","South of Falcon Troll",2003,314222,85625.36,91142.27
7,"South of Falcon Troll","South of Falcon Troll",2004,241107,65701.57,69501.79
7,"South of Falcon Troll","South of Falcon Troll",2005,238944,65112.12,68946.15
7,"South of Falcon Troll","South of Falcon Troll",2006,23738,6468.6,6847.01
7,"South of Falcon Troll","South of Falcon Troll",2007,29947,8160.55,8788.15
7,"South of Falcon Troll","South of Falcon Troll",2008,284,77.41,82.62
7,"South of Falcon Troll","South of Falcon Troll",2009,437,119.04,128.71
7,"South of Falcon Troll","South of Falcon Troll",2010,27444,7478.5,7951.06
7,"South of Falcon Troll","South of Falcon Troll",2011,27919,7607.88,8169.19
7,"South of Falcon Troll","South of Falcon Troll",2012,59213,16135.51,17482.15
7,"South of Falcon Troll","South of Falcon Troll",2013,103996,28338.87,30193.66
7,"South of Falcon Troll","South of Falcon Troll",2014,175768,47896.68,50935.63
7,"South of Falcon Troll","South of Falcon Troll",2015,89154,24294.43,25675.4
7,"South of Falcon Troll","South of Falcon Troll",2016,39820,10850.93,11579.99
8,"Georgia Strait Troll","Georgia Strait Troll",1979,254997,152817.48,166698.31
8,"Georgia Strait Troll","Georgia Strait Troll",1980,273169,129646.15,143725.32
8,"Georgia Strait Troll","Georgia Strait Troll",1981,239662,156257.49,173057.08
8,"Georgia Strait Troll","Georgia Strait Troll",1982,179046,148042.42,163031.78
8,"Georgia Strait Troll","Georgia Strait Troll",1983,104978,86549.73,101458.94
8,"Georgia Strait Troll","Georgia Strait Troll",1984,89992,95946.94,111851.68
8,"Georgia Strait Troll","Georgia Strait Troll",1985,56009,37733.26,47988.63
8,"Georgia Strait Troll","Georgia Strait Troll",1986,43925,29592.28,40997.15
8,"Georgia Strait Troll","Georgia Strait Troll",1987,38064,25643.73,33226.56
8,"Georgia Strait Troll","Georgia Strait Troll",1988,20244,13638.37,17137.34
8,"Georgia Strait Troll","Georgia Strait Troll",1989,28443,19161.99,24503.09
8,"Georgia Strait Troll","Georgia Strait Troll",1990,34301,23108.59,29147.14
8,"Georgia Strait Troll","Georgia Strait Troll",1991,32404,21830.59,30877.47
8,"Georgia Strait Troll","Georgia Strait Troll",1992,37250,25095.3,37457.24
8,"Georgia Strait Troll","Georgia Strait Troll",1993,33292,22428.86,32558.83
8,"Georgia Strait Troll","Georgia Strait Troll",1994,12917,8702.19,10881.73
8,"Georgia Strait Troll","Georgia Strait Troll",1995,139,93.62,121
8,"Georgia Strait Troll","Georgia Strait Troll",1996,14,9.4,12.26
8,"Georgia Strait Troll","Georgia Strait Troll",1997,806,543,697.08
8,"Georgia Strait Troll","Georgia Strait Troll",1998,303,204.14,433.76
8,"Georgia Strait Troll","Georgia Strait Troll",1999,219,147.55,181.73
8,"Georgia Strait Troll","Georgia Strait Troll",2000,609,410.3,592.68
8,"Georgia Strait Troll","Georgia Strait Troll",2001,311,209.49,270.4
8,"Georgia Strait Troll","Georgia Strait Troll",2002,459,309.26,386.75
8,"Georgia Strait Troll","Georgia Strait Troll",2003,279,188,227
8,"Georgia Strait Troll","Georgia Strait Troll",2004,389,262.07,319.7
8,"Georgia Strait Troll","Georgia Strait Troll",2005,11,7.39,31.05
8,"Georgia Strait Troll","Georgia Strait Troll",2006,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2007,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2008,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2009,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2010,5,3.35,4.09
8,"Georgia Strait Troll","Georgia Strait Troll",2011,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2012,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2013,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2014,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2015,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2016,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2017,0,0,0
9,"Alaska Net","Alaska Net",1979,28388,18147.48,19665.59
9,"Alaska Net","Alaska Net",1980,20114,22129.18,23513.03
9,"Alaska Net","Alaska Net",1981,18952,23575.01,25916.9
9,"Alaska Net","Alaska Net",1982,46992,31235.77,33848.68
9,"Alaska Net","Alaska Net",1983,19516,26501.11,28558.85
9,"Alaska Net","Alaska Net",1984,32405,43667.14,46124.29
9,"Alaska Net","Alaska Net",1985,33329,33106.35,86229.99
9,"Alaska Net","Alaska Net",1986,20564,20426.66,59011.59
9,"Alaska Net","Alaska Net",1987,13979,13885.61,28586.27
9,"Alaska Net","Alaska Net",1988,17448,17331.43,41416.58
9,"Alaska Net","Alaska Net",1989,18549,18425.08,69335.14
9,"Alaska Net","Alaska Net",1990,16108,16000.39,40277.03
9,"Alaska Net","Alaska Net",1991,21039,20898.44,46636.33
9,"Alaska Net","Alaska Net",1992,24017,23856.58,185545.69
9,"Alaska Net","Alaska Net",1993,16166,16058.02,34337.22
9,"Alaska Net","Alaska Net",1994,22552,22401.42,80002.59
9,"Alaska Net","Alaska Net",1995,26371,26194.81,50002.83
9,"Alaska Net","Alaska Net",1996,8441,8384.63,11181.15
9,"Alaska Net","Alaska Net",1997,11447,11370.56,17925.95
9,"Alaska Net","Alaska Net",1998,13360,13270.77,21744.32
9,"Alaska Net","Alaska Net",1999,12943,12856.58,17217.84
9,"Alaska Net","Alaska Net",2000,11091,11016.9,13976.88
9,"Alaska Net","Alaska Net",2001,13502,13411.82,18644.39
9,"Alaska Net","Alaska Net",2002,13497,13406.85,17827.04
9,"Alaska Net","Alaska Net",2003,23534,23376.81,28946.66
9,"Alaska Net","Alaska Net",2004,39730,39464.57,57117.13
9,"Alaska Net","Alaska Net",2005,20415,20278.63,24320.8
9,"Alaska Net","Alaska Net",2006,26710,26531.58,31375.82
9,"Alaska Net","Alaska Net",2007,25428,25258.13,53384.84
9,"Alaska Net","Alaska Net",2008,13839,13746.54,17058.63
9,"Alaska Net","Alaska Net",2009,20744,20605.43,24848.16
9,"Alaska Net","Alaska Net",2010,8411,8354.81,11261.83
9,"Alaska Net","Alaska Net",2011,16338,16228.89,19562.61
9,"Alaska Net","Alaska Net",2012,13311,13222.07,23741.78
9,"Alaska Net","Alaska Net",2013,13522,13431.68,35777.54
9,"Alaska Net","Alaska Net",2014,21208,21066.3,25269.06
9,"Alaska Net","Alaska Net",2015,18766,18640.71,35156.02
9,"Alaska Net","Alaska Net",2016,25206,25037.59,27716.34
10,"North B.C. Net","North B.C. Net",1979,55472,27631.64,29655.32
10,"North B.C. Net","North B.C. Net",1980,35882,28620.87,30667.54
10,"North B.C. Net","North B.C. Net",1981,53337,27898.67,30336.05
10,"North B.C. Net","North B.C. Net",1982,77462,33609.26,36200.83
10,"North B.C. Net","North B.C. Net",1983,25318,42339.01,45699.12
10,"North B.C. Net","North B.C. Net",1984,47293,48416.13,51712.69
10,"North B.C. Net","North B.C. Net",1985,63177,44691.36,47430.81
10,"North B.C. Net","North B.C. Net",1986,38061,26924.37,28663.7
10,"North B.C. Net","North B.C. Net",1987,38579,27290.73,28922.72
10,"North B.C. Net","North B.C. Net",1988,27550,19488.9,20467.67
10,"North B.C. Net","North B.C. Net",1989,42005,29714.41,31335.96
10,"North B.C. Net","North B.C. Net",1990,32132,22730.24,23991.55
10,"North B.C. Net","North B.C. Net",1991,49303,34877.11,36644.89
10,"North B.C. Net","North B.C. Net",1992,35004,24762.22,25922.18
10,"North B.C. Net","North B.C. Net",1993,35883,25383.91,26166.82
10,"North B.C. Net","North B.C. Net",1994,18910,13377.3,13785.18
10,"North B.C. Net","North B.C. Net",1995,24300,17189.97,22640.35
10,"North B.C. Net","North B.C. Net",1996,30589,21638.63,27819.83
10,"North B.C. Net","North B.C. Net",1997,20831,14735.79,16848.55
